Time,Precipitation,Temperature,IrradianceSurface,IrradianceToa,Snowfall,SnowMass,CloudCover,AirDensity,Demand,Location
2018-07-15 18:00,0.0272,30.628,859.0849,1171.1832,0,0,0.163,1.1346,21359,4699
2018-07-15 19:00,0.0196,30.612,747.658,1072.7751,0,0,0.2256,1.1332,20964,4700
2018-07-15 20:00,0.0153,30.485,640.3754,924.211,0,0,0.2656,1.1324,20717,4701
2018-07-15 21:00,0.0175,30.177,472.3073,735.6129,0,0,0.3284,1.1324,19755,4702
2018-07-15 22:00,0.0111,29.638,312.6002,519.726,0,0,0.2982,1.1332,18436,4703
2018-07-15 23:00,0.0074,28.265,151.3027,291.3136,0,0,0.196,1.1352,16796,4704
2018-07-16 0:00,0.0039,25.904,27.1735,71.8671,0,0,0.1744,1.1392,15942,4705
2018-07-16 1:00,0.0024,24.266,0.5396,1.4365,0,0,0.2826,1.1441,15280,4706
2018-07-16 2:00,0.0013,23.419,0.0019,0.0103,0,0,0.4519,1.1482,14822,4707
2018-07-16 3:00,0.0064,22.718,0,0,0,0,0.5056,1.151,14692,4708
2018-07-16 4:00,0.0078,22.167,0,0,0,0,0.4996,1.1529,14971,4709
2018-07-16 5:00,0.0659,21.72,0,0,0,0,0.5342,1.1545,15829,4710
2018-07-16 6:00,0.0044,21.33,0,0,0,0,0.5018,1.1557,17512,4711
2018-07-16 7:00,0.0092,21.071,0,0,0,0,0.284,1.1567,18848,4712
2018-07-16 8:00,0.0372,20.897,0,0,0,0,0.3329,1.1576,19801,4713
2018-07-16 9:00,0.0826,20.769,1.3968,6.1362,0,0,0.5613,1.1585,20731,4714
2018-07-16 10:00,0.1637,21.49,53.9852,151.2597,0,0,0.7873,1.1591,21175,4715
2018-07-16 11:00,0.2412,22.541,155.2319,379.4208,0,0,0.8905,1.1577,21536,4716
2018-07-16 12:00,0.2828,23.827,238.181,604.7383,0,0,0.9228,1.1529,21399,4717
2018-07-16 13:00,0.3346,25.078,295.9246,811.7033,0,0,0.9307,1.1477,21022,4718
2018-07-16 14:00,0.3791,25.905,347.4814,986.1578,0,0,0.931,1.1441,20664,4719
2018-07-16 15:00,0.3843,26.567,419.3431,1116.2449,0,0,0.9201,1.1417,20794,4720
2018-07-16 16:00,0.3201,27.419,520.2236,1193.0402,0,0,0.9035,1.1385,21076,4721
2018-07-16 17:00,0.2699,28.315,587.2042,1211.2992,0,0,0.8707,1.1343,20578,4722
2018-07-16 18:00,0.2332,29.172,629.0875,1169.7358,0,0,0.8324,1.1302,20246,4723
2018-07-16 19:00,0.2569,29.282,499.7116,1071.285,0,0,0.8755,1.128,20079,4724
2018-07-16 20:00,0.3162,28.733,333.4682,922.6003,0,0,0.8987,1.1279,20045,4725
2018-07-16 21:00,0.2964,27.838,201.9491,733.7036,0,0,0.8954,1.1295,18945,4726
2018-07-16 22:00,0.2412,26.849,118.5,517.5642,0,0,0.8813,1.1323,17373,4727
2018-07-16 23:00,0.2347,25.7,54.5287,288.8868,0,0,0.8689,1.136,16251,4728
2018-07-17 0:00,0.1875,24.456,11.3395,69.799,0,0,0.8535,1.1399,15465,4729
2018-07-17 1:00,0.1826,23.602,0.469,1.3807,0,0,0.8305,1.1437,14700,4730
2018-07-17 2:00,0.2056,23.011,0.0014,0.0084,0,0,0.7974,1.147,14380,4731
2018-07-17 3:00,0.2825,22.52,0,0,0,0,0.7926,1.1492,14088,4732
2018-07-17 4:00,0.3018,22.207,0,0,0,0,0.7906,1.1509,14245,4733
2018-07-17 5:00,0.2069,21.831,0,0,0,0,0.8088,1.1527,15039,4734
2018-07-17 6:00,0.4201,21.22,0,0,0,0,0.7754,1.1554,16358,4735
2018-07-17 7:00,0.2652,20.421,0,0,0,0,0.7298,1.1591,17510,4736
2018-07-17 8:00,0.1987,19.612,0,0,0,0,0.556,1.163,17839,4737
2018-07-17 9:00,0.149,19.063,0.962,5.609,0,0,0.3728,1.1656,18126,4738
2018-07-17 10:00,0.1065,19.128,57.293,148.6614,0,0,0.2232,1.1676,18270,4739
2018-07-17 11:00,0.0639,20.074,209.1841,377.0728,0,0,0.1532,1.1672,18299,4740
2018-07-17 12:00,0.0201,21.729,386.6704,602.6698,0,0,0.1315,1.1632,18575,4741
2018-07-17 13:00,0.0036,23.327,567.2357,809.9026,0,0,0.1229,1.1592,18562,4742
2018-07-17 14:00,0.001,24.569,729.4915,984.583,0,0,0.1154,1.1564,18786,4743
2018-07-17 15:00,9.00E-04,25.478,853.7301,1114.7575,0,0,0.0761,1.1545,19105,4744
2018-07-17 16:00,0.0012,26.094,925.2126,1191.6622,0,0,0.0699,1.1527,19462,4745
2018-07-17 17:00,0.0019,26.479,938.8537,1209.8948,0,0,0.0786,1.1511,19655,4746
2018-07-17 18:00,0.0027,26.596,897.9342,1168.3507,0,0,0.0832,1.15,19450,4747
2018-07-17 19:00,0.0046,26.426,811.5402,1069.7903,0,0,0.0719,1.1499,18953,4748
2018-07-17 20:00,0.0105,25.927,675.6496,920.868,0,0,0.0684,1.1508,18506,4749
2018-07-17 21:00,0.0211,25.171,507.1015,731.8065,0,0,0.0669,1.1525,17224,4750
2018-07-17 22:00,0.0184,24.192,336.2759,515.3586,0,0,0.0639,1.1553,15657,4751
2018-07-17 23:00,0.0273,22.893,161.1637,286.373,0,0,0.0666,1.1592,14355,4752
2018-07-18 0:00,0.0338,21.199,28.1086,67.6908,0,0,0.0593,1.1642,13516,4753
2018-07-18 1:00,0.0204,19.728,0.5669,1.3249,0,0,0.0538,1.1699,13192,4754
2018-07-18 2:00,0.0049,18.804,0.0015,0.0067,0,0,0.0425,1.1745,12914,4755
2018-07-18 3:00,0.0019,18.012,0,0,0,0,0.0305,1.1781,12802,4756
2018-07-18 4:00,0.0011,17.347,0,0,0,0,0.0277,1.1808,13191,4757
2018-07-18 5:00,9.00E-04,16.805,0,0,0,0,0.0491,1.1829,13805,4758
2018-07-18 6:00,0.1276,16.323,0,0,0,0,0.1332,1.1845,15193,4759
2018-07-18 7:00,0.1129,15.869,0,0,0,0,0.3895,1.1859,15883,4760
2018-07-18 8:00,0.0975,15.482,0,0,0,0,0.5317,1.1873,16004,4761
2018-07-18 9:00,0.0417,15.074,1.622,5.0963,0,0,0.5515,1.1893,16210,4762
2018-07-18 10:00,0.2587,15.639,66.3746,145.9641,0,0,0.5317,1.1913,16516,4763
2018-07-18 11:00,0.0421,16.991,221.5587,374.6145,0,0,0.4862,1.1906,16629,4764
2018-07-18 12:00,0.0156,18.549,403.3888,600.5422,0,0,0.4144,1.1871,16799,4765
2018-07-18 13:00,0.0166,20.133,580.263,808.001,0,0,0.3216,1.1833,16888,4766
2018-07-18 14:00,0.011,21.46,743.0079,982.8741,0,0,0.1806,1.1795,17107,4767
2018-07-18 15:00,0.0072,22.601,866.0075,1113.2408,0,0,0.0412,1.1759,17686,4768
2018-07-18 16:00,0.004,23.613,938.7469,1190.2567,0,0,0.0092,1.1722,18479,4769
2018-07-18 17:00,0.0023,24.466,957.3266,1208.5311,0,0,0.0066,1.1685,18668,4770
2018-07-18 18:00,0.0021,25.114,918.9294,1167.0362,0,0,0.005,1.1651,18837,4771
2018-07-18 19:00,0.0012,25.491,830.3506,1068.2323,0,0,0.0042,1.1622,18407,4772
2018-07-18 20:00,8.00E-04,25.557,697.9021,919.0975,0,0,0.0041,1.1601,17914,4773
2018-07-18 21:00,5.00E-04,25.313,532.7125,729.7775,0,0,0.0037,1.1588,16932,4774
2018-07-18 22:00,0.0034,24.698,349.342,513.0568,0,0,0.004,1.1591,15395,4775
2018-07-18 23:00,8.00E-04,23.403,167.606,283.7806,0,0,0.0076,1.1611,14192,4776
2018-07-19 0:00,5.00E-04,20.926,28.3877,65.5447,0,0,0.0143,1.165,13425,4777
2018-07-19 1:00,8.00E-04,19.258,0.4875,1.2692,0,0,0.0163,1.1705,12963,4778
2018-07-19 2:00,3.00E-04,18.197,0.001,0.0051,0,0,0.0142,1.1761,12677,4779
2018-07-19 3:00,5.00E-04,17.281,0,0,0,0,0.0157,1.1807,12672,4780
2018-07-19 4:00,7.00E-04,16.602,0,0,0,0,0.0158,1.1838,13000,4781
2018-07-19 5:00,0.0159,16.088,0,0,0,0,0.0191,1.1856,13742,4782
2018-07-19 6:00,0.8107,15.673,0,0,0,0,0.022,1.1866,14955,4783
2018-07-19 7:00,0.8107,15.354,0,0,0,0,0.0209,1.1872,15699,4784
2018-07-19 8:00,0.8108,15.146,0,0,0,0,0.033,1.1877,16135,4785
2018-07-19 9:00,0.0035,14.959,1.4424,4.6028,0,0,0.0587,1.1887,16466,4786
2018-07-19 10:00,0.0041,15.624,70.8172,143.1776,0,0,0.0868,1.1898,16866,4787
2018-07-19 11:00,9.00E-04,17.495,235.968,372.0888,0,0,0.0422,1.189,17067,4788
2018-07-19 12:00,2.00E-04,19.555,423.187,598.3239,0,0,0.0303,1.1831,17374,4789
2018-07-19 13:00,3.00E-04,21.841,601.1143,806.0448,0,0,0.0419,1.1757,17720,4790
2018-07-19 14:00,3.00E-04,23.487,753.2205,981.1176,0,0,0.1095,1.1707,18096,4791
2018-07-19 15:00,6.00E-04,24.728,857.14,1111.6872,0,0,0.1413,1.1666,18835,4792
2018-07-19 16:00,0.0014,25.696,921.9602,1188.7986,0,0,0.1574,1.1631,19555,4793
2018-07-19 17:00,8.00E-04,26.458,942.6181,1207.1913,0,0,0.1859,1.1598,20076,4794
2018-07-19 18:00,8.00E-04,26.979,909.6821,1165.5443,0,0,0.2068,1.1568,20229,4795
2018-07-19 19:00,0.0012,27.212,822.6182,1066.616,0,0,0.185,1.1545,19755,4796
2018-07-19 20:00,0.002,27.126,690.7344,917.283,0,0,0.1781,1.1531,19158,4797
2018-07-19 21:00,0.0019,26.793,525.363,727.6545,0,0,0.1753,1.1525,17915,4798
2018-07-19 22:00,0.0016,26.092,343.256,510.701,0,0,0.1544,1.1532,16139,4799
2018-07-19 23:00,0.0015,24.61,162.5834,281.0653,0,0,0.1734,1.1555,14812,4800
2018-07-20 0:00,0.0015,21.747,26.0823,63.3633,0,0,0.2394,1.1597,14163,4801
2018-07-20 1:00,0.0014,20.062,0.2823,1.2133,0,0,0.3398,1.1647,13386,4802
2018-07-20 2:00,0.0023,19.105,4.00E-04,0.0038,0,0,0.4846,1.1686,13023,4803
2018-07-20 3:00,0.0022,18.433,0,0,0,0,0.6793,1.1711,13080,4804
2018-07-20 4:00,0.002,18.065,0,0,0,0,0.7714,1.1724,13293,4805
2018-07-20 5:00,0.0084,17.829,0,0,0,0,0.7941,1.1732,13956,4806
2018-07-20 6:00,0.1326,17.626,0,0,0,0,0.8026,1.1735,15342,4807
2018-07-20 7:00,0.0571,17.489,0,0,0,0,0.7852,1.1734,16607,4808
2018-07-20 8:00,0.052,17.401,0,0,0,0,0.7296,1.1732,17312,4809
2018-07-20 9:00,0.0675,17.271,1.2737,4.1338,0,0,0.628,1.1739,18013,4810
2018-07-20 10:00,0.1515,18.162,63.512,140.3041,0,0,0.514,1.1746,18569,4811
2018-07-20 11:00,0.0779,20.118,216.6721,369.4584,0,0,0.3954,1.1731,19082,4812
2018-07-20 12:00,0.0039,22.241,393.9322,595.9993,0,0,0.3231,1.166,19442,4813
2018-07-20 13:00,0.0061,24.698,565.0044,804.0022,0,0,0.3694,1.1572,19752,4814
2018-07-20 14:00,0.0126,26.399,711.2442,979.3123,0,0,0.5005,1.1509,20044,4815
2018-07-20 15:00,0.0202,27.406,802.7356,1110.0991,0,0,0.6568,1.1472,20339,4816
2018-07-20 16:00,0.026,28.08,847.4782,1187.2756,0,0,0.7345,1.1445,20716,4817
2018-07-20 17:00,0.0266,28.568,853.6025,1205.6825,0,0,0.7075,1.1419,20660,4818
2018-07-20 18:00,0.0189,28.845,820.7137,1163.8885,0,0,0.6186,1.1399,20371,4819
2018-07-20 19:00,0.0188,28.864,738.6597,1064.9349,0,0,0.6004,1.1386,19952,4820
2018-07-20 20:00,0.0329,28.586,603.8799,915.3716,0,0,0.665,1.138,19656,4821
2018-07-20 21:00,0.0557,28.126,431.9432,725.5183,0,0,0.7231,1.1374,18546,4822
2018-07-20 22:00,0.0774,27.406,260.2458,508.2088,0,0,0.773,1.1377,16879,4823
2018-07-20 23:00,0.0957,26.06,107.698,278.2927,0,0,0.8014,1.1398,15726,4824
2018-07-21 0:00,0.0968,24.271,14.6333,61.158,0,0,0.8092,1.1435,14875,4825
2018-07-21 1:00,0.1707,23.367,0.2158,1.158,0,0,0.811,1.1472,14380,4826
2018-07-21 2:00,0.4289,22.755,6.00E-04,0.0028,0,0,0.817,1.1505,13893,4827
2018-07-21 3:00,0.4234,22.103,0,0,0,0,0.821,1.1537,13591,4828
2018-07-21 4:00,0.2337,21.608,0,0,0,0,0.819,1.1561,13476,4829
2018-07-21 5:00,0.1621,21.237,0,0,0,0,0.8449,1.158,13711,4830
2018-07-21 6:00,0.0346,20.965,0,0,0,0,0.8665,1.1595,14487,4831
2018-07-21 7:00,0.0342,20.666,0,0,0,0,0.8641,1.161,15595,4832
2018-07-21 8:00,0.0345,20.293,0,0,0,0,0.8368,1.1626,16611,4833
2018-07-21 9:00,0.0235,19.986,0.9379,3.6879,0,0,0.8002,1.1642,17165,4834
2018-07-21 10:00,0.0189,20.265,42.5288,137.3368,0,0,0.7869,1.1652,17507,4835
2018-07-21 11:00,0.021,21.126,139.5159,366.7857,0,0,0.8081,1.1644,17769,4836
2018-07-21 12:00,0.0278,22.243,257.873,593.5635,0,0,0.8142,1.1616,17487,4837
2018-07-21 13:00,0.028,23.497,395.5904,801.899,0,0,0.8044,1.1579,17300,4838
2018-07-21 14:00,0.0321,24.793,550.8241,977.5073,0,0,0.7548,1.1537,17418,4839
2018-07-21 15:00,0.041,25.665,661.6815,1108.4409,0,0,0.7011,1.1509,17799,4840
2018-07-21 16:00,0.0526,26.081,716.4948,1185.7113,0,0,0.6745,1.1494,18186,4841
2018-07-21 17:00,0.0621,26.235,713.0018,1204.1504,0,0,0.7232,1.1486,18127,4842
2018-07-21 18:00,0.0643,26.262,686.1276,1162.3382,0,0,0.8173,1.1483,17635,4843
2018-07-21 19:00,0.0601,26.122,600.3188,1063.1499,0,0,0.8297,1.1483,17196,4844
2018-07-21 20:00,0.0545,25.92,513.6503,913.4416,0,0,0.7528,1.1485,17258,4845
2018-07-21 21:00,0.0343,25.614,390.8846,723.2591,0,0,0.8324,1.1486,16494,4846
2018-07-21 22:00,0.0226,25.063,235.9661,505.6617,0,0,0.8639,1.1491,15235,4847
2018-07-21 23:00,0.0172,24.063,95.7919,275.408,0,0,0.907,1.1508,14173,4848
2018-07-22 0:00,0.013,22.739,12.8869,58.9218,0,0,0.9149,1.1536,13578,4849
2018-07-22 1:00,0.0155,21.896,0.3608,1.1029,0,0,0.9122,1.157,12951,4850
2018-07-22 2:00,0.0091,21.297,4.00E-04,0.0019,0,0,0.9126,1.1603,12537,4851
2018-07-22 3:00,0.0084,20.614,0,0,0,0,0.9145,1.1637,12216,4852
2018-07-22 4:00,0.0168,19.969,0,0,0,0,0.9157,1.1667,12133,4853
2018-07-22 5:00,0.053,19.351,0,0,0,0,0.9104,1.169,12448,4854
2018-07-22 6:00,0.201,18.761,0,0,0,0,0.9023,1.171,12819,4855
2018-07-22 7:00,0.2005,18.323,0,0,0,0,0.9147,1.1728,13517,4856
2018-07-22 8:00,0.1739,18.069,0,0,0,0,0.9208,1.174,14097,4857
2018-07-22 9:00,0.2789,17.885,0.6108,3.2746,0,0,0.93,1.1745,14434,4858
2018-07-22 10:00,0.6271,17.914,20.3737,134.2922,0,0,0.9424,1.1744,14691,4859
2018-07-22 11:00,1.205,18.233,63.4371,364.0144,0,0,0.9494,1.1732,15415,4860
2018-07-22 12:00,1.6078,18.744,122.8662,591.1219,0,0,0.9511,1.1706,15491,4861
2018-07-22 13:00,1.4897,19.375,207.9639,799.6892,0,0,0.9347,1.1678,15324,4862
2018-07-22 14:00,0.9858,19.92,258.6675,975.5826,0,0,0.8249,1.1652,15562,4863
2018-07-22 15:00,0.5899,20.509,353.3485,1106.6288,0,0,0.7021,1.163,15991,4864
2018-07-22 16:00,0.4382,21.33,415.3435,1184.0366,0,0,0.7045,1.1601,16323,4865
2018-07-22 17:00,0.4207,22.145,436.3686,1202.4496,0,0,0.74,1.1569,16591,4866
2018-07-22 18:00,0.3985,22.689,420.5552,1160.5803,0,0,0.6928,1.1544,16580,4867
2018-07-22 19:00,0.3165,23.127,442.5493,1061.2824,0,0,0.5834,1.1529,16441,4868
2018-07-22 20:00,0.1987,23.538,432.6893,911.3624,0,0,0.4761,1.1516,16571,4869
2018-07-22 21:00,0.0977,23.798,372.8256,720.9319,0,0,0.4566,1.1507,15819,4870
2018-07-22 22:00,0.0565,23.698,250.4175,503.0414,0,0,0.6011,1.1506,14741,4871
2018-07-22 23:00,0.0555,23.025,101.9936,272.4617,0,0,0.7064,1.152,13860,4872
2018-07-23 0:00,0.0658,21.693,15.6213,56.6738,0,0,0.6889,1.1546,13197,4873
2018-07-23 1:00,0.061,20.981,0.3557,1.0482,0,0,0.6651,1.1574,12990,4874
2018-07-23 2:00,0.0513,20.675,1.00E-04,0.0012,0,0,0.6868,1.1594,12826,4875
2018-07-23 3:00,0.0546,20.467,0,0,0,0,0.5629,1.1604,12803,4876
2018-07-23 4:00,0.076,20.354,0,0,0,0,0.5528,1.1607,13212,4877
2018-07-23 5:00,0.0794,20.25,0,0,0,0,0.6142,1.1608,14240,4878
2018-07-23 6:00,0.0356,20.171,0,0,0,0,0.5777,1.1612,15872,4879
2018-07-23 7:00,0.034,20.083,0,0,0,0,0.3925,1.1617,17177,4880
2018-07-23 8:00,0.0438,19.97,0,0,0,0,0.294,1.162,18003,4881
2018-07-23 9:00,0.0381,19.846,0.4194,2.8897,0,0,0.2865,1.1627,18658,4882
2018-07-23 10:00,0.0368,20.266,47.3145,131.1584,0,0,0.4367,1.1632,19248,4883
2018-07-23 11:00,0.0442,21.391,160.5866,361.1231,0,0,0.5309,1.1621,19641,4884
2018-07-23 12:00,0.0461,22.614,286.5647,588.5904,0,0,0.7071,1.1588,19981,4885
2018-07-23 13:00,0.0652,23.957,385.9084,797.4891,0,0,0.7426,1.1545,20402,4886
2018-07-23 14:00,0.0874,25.153,451.9965,973.6071,0,0,0.7516,1.1504,20305,4887
2018-07-23 15:00,0.1364,25.951,481.53,1104.8713,0,0,0.7914,1.1474,20361,4888
2018-07-23 16:00,0.2199,26.394,473.2856,1182.4044,0,0,0.8227,1.1455,20459,4889
2018-07-23 17:00,0.2274,26.608,437.7768,1200.753,0,0,0.8346,1.1442,20378,4890
2018-07-23 18:00,0.2011,26.566,375.5534,1158.8304,0,0,0.8276,1.1436,20100,4891
2018-07-23 19:00,0.2247,26.417,332.9468,1059.4315,0,0,0.8285,1.1435,19965,4892
2018-07-23 20:00,0.2857,26.138,269.9799,909.3032,0,0,0.8355,1.1439,19922,4893
2018-07-23 21:00,0.3383,25.859,213.0933,718.5908,0,0,0.8493,1.1443,18568,4894
2018-07-23 22:00,0.3578,25.255,124.9986,500.3388,0,0,0.8622,1.1457,16913,4895
2018-07-23 23:00,0.3187,24.244,52.5804,269.4246,0,0,0.8638,1.1483,15698,4896
2018-07-24 0:00,0.274,23.173,9.656,54.4087,0,0,0.8462,1.1513,14931,4897
2018-07-24 1:00,0.2447,22.499,0.3488,0.9938,0,0,0.8307,1.1542,14478,4898
2018-07-24 2:00,0.1966,22.092,1.00E-04,8.00E-04,0,0,0.8192,1.1563,14226,4899
2018-07-24 3:00,0.1589,21.717,0,0,0,0,0.7988,1.1581,14186,4900
2018-07-24 4:00,0.1759,21.449,0,0,0,0,0.804,1.159,14338,4901
2018-07-24 5:00,0.2003,21.294,0,0,0,0,0.7929,1.1589,15266,4902
2018-07-24 6:00,0.2491,21.198,0,0,0,0,0.767,1.1585,16883,4903
2018-07-24 7:00,0.2332,21.099,0,0,0,0,0.7689,1.1584,18236,4904
2018-07-24 8:00,0.2065,21.067,0,0,0,0,0.761,1.1585,19042,4905
2018-07-24 9:00,0.1813,21.152,0.435,2.5425,0,0,0.7415,1.1589,19506,4906
2018-07-24 10:00,0.1582,21.419,33.1309,127.9395,0,0,0.7213,1.1595,19938,4907
2018-07-24 11:00,0.1992,22.127,132.9598,358.1553,0,0,0.6594,1.159,20434,4908
2018-07-24 12:00,0.2184,23.117,271.3773,585.9268,0,0,0.6066,1.1563,20928,4909
2018-07-24 13:00,0.2428,24.378,407.9464,795.1354,0,0,0.64,1.1525,21112,4910
2018-07-24 14:00,0.2862,25.601,484.902,971.5269,0,0,0.7203,1.1484,21132,4911
2018-07-24 15:00,0.3047,26.465,528.6909,1102.9461,0,0,0.774,1.1453,21389,4912
2018-07-24 16:00,0.322,26.979,544.2989,1180.5184,0,0,0.7769,1.1429,21451,4913
2018-07-24 17:00,0.3176,27.299,540.7301,1199.1115,0,0,0.7167,1.1411,21022,4914
2018-07-24 18:00,0.3226,27.482,530.5093,1157.016,0,0,0.6747,1.1396,20711,4915
2018-07-24 19:00,0.3833,27.536,492.569,1057.5343,0,0,0.6736,1.1386,20389,4916
2018-07-24 20:00,0.3792,27.354,412.0556,907.0973,0,0,0.753,1.1383,20218,4917
2018-07-24 21:00,0.3684,26.807,281.1544,716.0979,0,0,0.7873,1.1392,18921,4918
2018-07-24 22:00,0.3501,25.961,158.9492,497.5536,0,0,0.7826,1.1411,17327,4919
2018-07-24 23:00,0.3658,24.887,66.0582,266.2839,0,0,0.7924,1.1439,16222,4920
2018-07-25 0:00,0.4566,23.7,10.2896,52.1353,0,0,0.7933,1.147,15449,4921
2018-07-25 1:00,0.4632,22.986,0.2993,0.9403,0,0,0.8014,1.1495,14558,4922
2018-07-25 2:00,0.3985,22.593,0,5.00E-04,0,0,0.8053,1.1514,14135,4923
2018-07-25 3:00,0.3593,22.261,0,0,0,0,0.7944,1.1527,14028,4924
2018-07-25 4:00,0.3843,21.984,0,0,0,0,0.7877,1.1539,14396,4925
2018-07-25 5:00,0.4402,21.73,0,0,0,0,0.7891,1.1549,15336,4926
2018-07-25 6:00,0.9432,21.471,0,0,0,0,0.7909,1.1559,16743,4927
2018-07-25 7:00,0.6137,21.173,0,0,0,0,0.746,1.1572,17703,4928
2018-07-25 8:00,0.4126,20.875,0,0,0,0,0.7299,1.1586,18184,4929
2018-07-25 9:00,0.3481,20.56,0.1985,2.2269,0,0,0.7164,1.1601,18881,4930
2018-07-25 10:00,0.3148,20.459,22.7605,124.6545,0,0,0.7342,1.1615,19370,4931
2018-07-25 11:00,0.3336,20.772,96.3539,355.1224,0,0,0.7513,1.1621,19778,4932
2018-07-25 12:00,0.3958,21.406,203.6247,583.2746,0,0,0.7439,1.1607,19913,4933
2018-07-25 13:00,0.3479,22.515,343.1481,792.7899,0,0,0.75,1.1574,20123,4934
2018-07-25 14:00,0.2988,23.922,462.5538,969.3671,0,0,0.7608,1.1532,20462,4935
2018-07-25 15:00,0.2887,25.247,572.9239,1101.0277,0,0,0.7298,1.149,20956,4936
2018-07-25 16:00,0.2655,26.32,674.8349,1178.8745,0,0,0.6301,1.1453,21297,4937
2018-07-25 17:00,0.2209,27.204,754.8164,1197.2158,0,0,0.5003,1.1422,21236,4938
2018-07-25 18:00,0.1815,27.853,759.4307,1155.2136,0,0,0.3404,1.1395,20825,4939
2018-07-25 19:00,0.1562,28.127,677.8498,1055.5145,0,0,0.2709,1.1377,20661,4940
2018-07-25 20:00,0.1656,28.026,573.8309,904.8297,0,0,0.2248,1.1371,20328,4941
2018-07-25 21:00,0.1753,27.534,437.8931,713.5816,0,0,0.2311,1.1376,18717,4942
2018-07-25 22:00,0.1522,26.683,276.3401,494.6977,0,0,0.1995,1.1391,17170,4943
2018-07-25 23:00,0.136,25.358,130.0091,263.055,0,0,0.1774,1.1419,15765,4944
2018-07-26 0:00,0.1294,23.013,17.5629,49.8576,0,0,0.1657,1.1462,14679,4945
2018-07-26 1:00,0.1173,21.676,0.1953,0.8877,0,0,0.158,1.1511,13842,4946
2018-07-26 2:00,0.1139,20.957,0,3.00E-04,0,0,0.1591,1.1551,13324,4947
2018-07-26 3:00,0.123,20.329,0,0,0,0,0.1651,1.1576,13193,4948
2018-07-26 4:00,0.1417,19.849,0,0,0,0,0.1806,1.1592,13407,4949
2018-07-26 5:00,0.1564,19.429,0,0,0,0,0.1811,1.1604,14313,4950
2018-07-26 6:00,0.0551,19.053,0,0,0,0,0.1675,1.1614,15589,4951
2018-07-26 7:00,0.0579,18.685,0,0,0,0,0.1497,1.1623,16809,4952
2018-07-26 8:00,0.0556,18.368,0,0,0,0,0.148,1.1632,17607,4953
2018-07-26 9:00,0.0441,18.095,0.3075,1.948,0,0,0.168,1.1643,18164,4954
2018-07-26 10:00,0.0364,18.612,48.383,121.2991,0,0,0.1975,1.1653,18530,4955
2018-07-26 11:00,0.0345,20.407,186.2568,351.986,0,0,0.2832,1.1641,19006,4956
2018-07-26 12:00,0.0557,22.407,330.8403,580.4609,0,0,0.5112,1.1574,19608,4957
2018-07-26 13:00,0.074,23.927,407.1433,790.2911,0,0,0.6906,1.1515,20050,4958
2018-07-26 14:00,0.087,24.894,449.1313,967.2544,0,0,0.6263,1.1482,20207,4959
2018-07-26 15:00,0.1004,25.665,576.059,1099.0603,0,0,0.373,1.1455,20043,4960
2018-07-26 16:00,0.1075,26.578,740.666,1176.9072,0,0,0.2133,1.1424,19765,4961
2018-07-26 17:00,0.1138,27.272,790.6634,1195.4145,0,0,0.2083,1.1394,19921,4962
2018-07-26 18:00,0.1208,27.584,743.0651,1153.2654,0,0,0.2793,1.1374,19766,4963
2018-07-26 19:00,0.1215,27.561,638.6242,1053.4615,0,0,0.3509,1.1363,19189,4964
2018-07-26 20:00,0.1383,27.177,486.7092,902.5514,0,0,0.4157,1.1365,18798,4965
2018-07-26 21:00,0.1572,26.644,350.2303,710.9583,0,0,0.4225,1.1377,17610,4966
2018-07-26 22:00,0.1863,25.68,212.1458,491.7388,0,0,0.4143,1.1401,16145,4967
2018-07-26 23:00,0.2453,24.268,89.7375,259.7316,0,0,0.3721,1.1439,15011,4968
2018-07-27 0:00,0.3045,22.666,12.35,47.5816,0,0,0.3181,1.1486,14148,4969
2018-07-27 1:00,0.3697,21.575,0.2068,0.836,0,0,0.2703,1.1536,13529,4970
2018-07-27 2:00,0.3363,20.732,0,2.00E-04,0,0,0.2273,1.1575,13234,4971
2018-07-27 3:00,0.192,19.971,0,0,0,0,0.161,1.1603,13131,4972
2018-07-27 4:00,0.0782,19.292,0,0,0,0,0.1087,1.1626,13497,4973
2018-07-27 5:00,0.0404,18.663,0,0,0,0,0.0857,1.1648,14248,4974
2018-07-27 6:00,0.0992,18.128,0,0,0,0,0.0863,1.1669,15502,4975
2018-07-27 7:00,0.0786,17.695,0,0,0,0,0.1019,1.169,16496,4976
2018-07-27 8:00,0.0674,17.342,0,0,0,0,0.1125,1.1711,17214,4977
2018-07-27 9:00,0.0562,16.994,0.3078,1.6982,0,0,0.1152,1.1729,17679,4978
2018-07-27 10:00,0.0732,17.38,48.171,117.8852,0,0,0.1013,1.1741,17821,4979
2018-07-27 11:00,0.0674,18.629,195.4121,348.7548,0,0,0.0993,1.1732,17961,4980
2018-07-27 12:00,0.0727,20.465,370.5501,577.5965,0,0,0.1156,1.168,18165,4981
2018-07-27 13:00,0.0472,22.073,529.9312,787.7639,0,0,0.1167,1.1636,18265,4982
2018-07-27 14:00,0.0343,23.41,675.3151,964.9715,0,0,0.096,1.1605,18199,4983
2018-07-27 15:00,0.0344,24.413,795.9199,1097.0294,0,0,0.0727,1.1579,18336,4984
2018-07-27 16:00,0.0406,25.149,854.6765,1174.9049,0,0,0.0915,1.1555,18827,4985
2018-07-27 17:00,0.0611,25.616,851.4309,1193.5351,0,0,0.1225,1.1535,18646,4986
